MovieId,start_date,end_date,Amount,Tickets,TheaterCount
24867,2023-09-18 00:00:00,2023-09-24 00:00:00,16505,71,3
24867,2023-09-25 00:00:00,2023-10-01 00:00:00,760,3,1
23354,2023-01-30 00:00:00,2023-02-05 00:00:00,69715,343,9
23354,2023-02-06 00:00:00,2023-02-12 00:00:00,24475,118,7
23354,2023-02-13 00:00:00,2023-02-19 00:00:00,3530,17,2
25177,2023-09-18 00:00:00,2023-09-24 00:00:00,74010,336,13
25177,2023-09-25 00:00:00,2023-10-01 00:00:00,17420,85,6
25177,2023-10-02 00:00:00,2023-10-08 00:00:00,2500,13,2
25177,2024-01-01 00:00:00,2024-01-07 00:00:00,23040,187,1
25177,2024-01-08 00:00:00,2024-01-14 00:00:00,33450,274,1
25177,2024-01-15 00:00:00,2024-01-21 00:00:00,11310,103,1
24497,2023-06-12 00:00:00,2023-06-18 00:00:00,68613,314,10
24497,2023-06-19 00:00:00,2023-06-25 00:00:00,57445,272,10
24497,2023-06-26 00:00:00,2023-07-02 00:00:00,14375,62,5
24497,2023-07-03 00:00:00,2023-07-09 00:00:00,1120,5,3
24515,2023-06-12 00:00:00,2023-06-18 00:00:00,43575,202,9
24515,2023-06-19 00:00:00,2023-06-25 00:00:00,36770,178,9
24515,2023-06-26 00:00:00,2023-07-02 00:00:00,5845,26,4
24515,2023-07-03 00:00:00,2023-07-09 00:00:00,1540,7,3
24045,2023-05-08 00:00:00,2023-05-14 00:00:00,37985,172,10
24045,2023-05-15 00:00:00,2023-05-21 00:00:00,12660,58,4
24045,2023-05-22 00:00:00,2023-05-28 00:00:00,720,4,1
24045,2023-05-29 00:00:00,2023-06-04 00:00:00,240,1,1
23488,2023-01-30 00:00:00,2023-02-05 00:00:00,67018,285,14
23488,2023-02-06 00:00:00,2023-02-12 00:00:00,11914,52,8
23488,2023-03-20 00:00:00,2023-03-26 00:00:00,6160,112,1
23488,2023-03-27 00:00:00,2023-04-02 00:00:00,6875,125,1
23488,2023-04-03 00:00:00,2023-04-09 00:00:00,5060,92,1
23488,2023-04-10 00:00:00,2023-04-16 00:00:00,31920,291,2
23488,2023-04-17 00:00:00,2023-04-23 00:00:00,39785,343,2
23488,2023-04-24 00:00:00,2023-04-30 00:00:00,15420,127,1
23566,2023-03-27 00:00:00,2023-04-02 00:00:00,18630,81,1
23566,2023-04-03 00:00:00,2023-04-09 00:00:00,196440,887,11
23566,2023-04-10 00:00:00,2023-04-16 00:00:00,288835,1305,11
23566,2023-04-17 00:00:00,2023-04-23 00:00:00,151470,714,13
23566,2023-04-24 00:00:00,2023-04-30 00:00:00,118435,564,12
23566,2023-05-01 00:00:00,2023-05-07 00:00:00,43805,199,11
23566,2023-05-08 00:00:00,2023-05-14 00:00:00,20090,94,5
23566,2023-05-15 00:00:00,2023-05-21 00:00:00,7470,36,2
23566,2023-05-22 00:00:00,2023-05-28 00:00:00,15540,74,1
23566,2023-06-26 00:00:00,2023-07-02 00:00:00,28080,117,1
24138,2023-05-22 00:00:00,2023-05-28 00:00:00,313482,1380,11
24138,2023-05-29 00:00:00,2023-06-04 00:00:00,156265,691,6
24138,2023-06-05 00:00:00,2023-06-11 00:00:00,102465,450,5
24138,2023-06-12 00:00:00,2023-06-18 00:00:00,62980,267,5
24138,2023-06-19 00:00:00,2023-06-25 00:00:00,39010,167,4
24138,2023-06-26 00:00:00,2023-07-02 00:00:00,11360,47,2
24138,2023-07-03 00:00:00,2023-07-09 00:00:00,1900,11,1
24138,2024-05-06 00:00:00,2024-05-12 00:00:00,700,3,1
24138,2024-05-13 00:00:00,2024-05-19 00:00:00,290,1,1
24138,2024-06-10 00:00:00,2024-06-16 00:00:00,0,0,1
24138,2024-06-17 00:00:00,2024-06-23 00:00:00,200,1,1
25168,2023-10-23 00:00:00,2023-10-29 00:00:00,90340,424,12
25168,2023-10-30 00:00:00,2023-11-05 00:00:00,29210,138,5
25168,2023-11-06 00:00:00,2023-11-12 00:00:00,16160,78,3
25168,2023-11-13 00:00:00,2023-11-19 00:00:00,5240,27,2
25168,2023-11-20 00:00:00,2023-11-26 00:00:00,3340,21,2
25168,2023-11-27 00:00:00,2023-12-03 00:00:00,2360,13,1
23963,2023-05-01 00:00:00,2023-05-07 00:00:00,58883,256,21
23963,2023-05-08 00:00:00,2023-05-14 00:00:00,5445,25,6
23963,2023-05-15 00:00:00,2023-05-21 00:00:00,10500,50,1
23963,2023-06-05 00:00:00,2023-06-11 00:00:00,3905,71,1
23963,2023-06-12 00:00:00,2023-06-18 00:00:00,6270,114,1
23963,2023-06-19 00:00:00,2023-06-25 00:00:00,4895,89,1
23963,2023-06-26 00:00:00,2023-07-02 00:00:00,1980,36,1
23963,2023-10-16 00:00:00,2023-10-22 00:00:00,3400,20,1
23963,2023-10-23 00:00:00,2023-10-29 00:00:00,7260,46,1
23963,2023-10-30 00:00:00,2023-11-05 00:00:00,3300,22,1
24349,2023-07-17 00:00:00,2023-07-23 00:00:00,39829,171,12
24349,2023-07-24 00:00:00,2023-07-30 00:00:00,60808,270,12
24349,2023-07-31 00:00:00,2023-08-06 00:00:00,9925,45,5
24349,2023-08-07 00:00:00,2023-08-13 00:00:00,4080,20,2
24349,2023-08-14 00:00:00,2023-08-20 00:00:00,2120,11,1
23213,2023-05-29 00:00:00,2023-06-04 00:00:00,53310,240,1
24474,2023-06-05 00:00:00,2023-06-11 00:00:00,13580,82,1
26377,2023-12-11 00:00:00,2023-12-17 00:00:00,6910,32,9
26377,2023-12-18 00:00:00,2023-12-24 00:00:00,990,5,2
23352,2023-01-09 00:00:00,2023-01-15 00:00:00,40530,193,7
23352,2023-01-16 00:00:00,2023-01-22 00:00:00,11795,51,5
23352,2023-01-30 00:00:00,2023-02-05 00:00:00,510,3,1
23742,2023-02-27 00:00:00,2023-03-05 00:00:00,62327336,235412,76
23742,2023-03-06 00:00:00,2023-03-12 00:00:00,55216486,207113,76
23742,2023-03-13 00:00:00,2023-03-19 00:00:00,33303947,129228,76
23742,2023-03-20 00:00:00,2023-03-26 00:00:00,20475799,80002,76
23742,2023-03-27 00:00:00,2023-04-02 00:00:00,17383085,69113,76
23742,2023-04-03 00:00:00,2023-04-09 00:00:00,24678659,96849,76
23742,2023-04-10 00:00:00,2023-04-16 00:00:00,8269516,30961,75
23742,2023-04-17 00:00:00,2023-04-23 00:00:00,6066130,22644,73
23742,2023-04-24 00:00:00,2023-04-30 00:00:00,4268940,15586,73
23742,2023-05-01 00:00:00,2023-05-07 00:00:00,2258322,8793,69
23742,2023-05-08 00:00:00,2023-05-14 00:00:00,1906600,7201,69
23742,2023-05-15 00:00:00,2023-05-21 00:00:00,1155467,4674,64
23742,2023-05-22 00:00:00,2023-05-28 00:00:00,1299646,5333,55
23742,2023-05-29 00:00:00,2023-06-04 00:00:00,688337,2796,49
23742,2023-06-05 00:00:00,2023-06-11 00:00:00,1269896,5013,62
23742,2023-06-12 00:00:00,2023-06-18 00:00:00,1306159,5269,62
23742,2023-06-19 00:00:00,2023-06-25 00:00:00,1081026,4370,56
23742,2023-06-26 00:00:00,2023-07-02 00:00:00,563305,2263,35
23742,2023-07-03 00:00:00,2023-07-09 00:00:00,255153,1034,16
23742,2023-07-10 00:00:00,2023-07-16 00:00:00,78068,323,10
23742,2023-07-17 00:00:00,2023-07-23 00:00:00,48428,209,5
23742,2023-07-24 00:00:00,2023-07-30 00:00:00,14570,64,3
23742,2023-07-31 00:00:00,2023-08-06 00:00:00,5600,23,2
23742,2023-09-18 00:00:00,2023-09-24 00:00:00,362588,1515,34
23742,2023-09-25 00:00:00,2023-10-01 00:00:00,327948,1421,34
23742,2023-10-02 00:00:00,2023-10-08 00:00:00,101809,426,27
23742,2023-10-09 00:00:00,2023-10-15 00:00:00,72266,302,10
23742,2023-10-16 00:00:00,2023-10-22 00:00:00,15671,61,4
23742,2023-10-23 00:00:00,2023-10-29 00:00:00,10078,38,3
23742,2023-10-30 00:00:00,2023-11-05 00:00:00,5670,22,2
23742,2023-11-06 00:00:00,2023-11-12 00:00:00,1570,5,1
23742,2024-12-30 00:00:00,2025-01-05 00:00:00,69030,168,1
23742,2025-01-06 00:00:00,2025-01-12 00:00:00,18563,55,1
24529,2023-07-10 00:00:00,2023-07-16 00:00:00,49988730,198408,95
24529,2023-07-17 00:00:00,2023-07-23 00:00:00,30489366,119434,95
24529,2023-07-24 00:00:00,2023-07-30 00:00:00,17987744,69680,94
24529,2023-07-31 00:00:00,2023-08-06 00:00:00,10435828,40933,93
24529,2023-08-07 00:00:00,2023-08-13 00:00:00,6374201,25173,88
24529,2023-08-14 00:00:00,2023-08-20 00:00:00,4404052,17325,80
24529,2023-08-21 00:00:00,2023-08-27 00:00:00,2942405,11668,69
24529,2023-08-28 00:00:00,2023-09-03 00:00:00,1697426,5971,53
24529,2023-09-04 00:00:00,2023-09-10 00:00:00,792238,2730,43
24529,2023-09-11 00:00:00,2023-09-17 00:00:00,472305,1766,31
24529,2023-09-18 00:00:00,2023-09-24 00:00:00,391298,1560,24
24529,2023-09-25 00:00:00,2023-10-01 00:00:00,243120,957,18
24529,2023-10-02 00:00:00,2023-10-08 00:00:00,105097,432,16
24529,2023-10-09 00:00:00,2023-10-15 00:00:00,115317,461,9
24529,2023-10-16 00:00:00,2023-10-22 00:00:00,64656,281,7
24529,2023-10-23 00:00:00,2023-10-29 00:00:00,20410,81,3
24529,2023-10-30 00:00:00,2023-11-05 00:00:00,17330,68,3
24529,2023-11-06 00:00:00,2023-11-12 00:00:00,16540,62,2
24529,2023-11-13 00:00:00,2023-11-19 00:00:00,7310,27,2
24529,2023-11-20 00:00:00,2023-11-26 00:00:00,5740,21,1
24529,2023-11-27 00:00:00,2023-12-03 00:00:00,5990,23,1
24529,2023-12-04 00:00:00,2023-12-10 00:00:00,2000,8,1
24529,2023-12-11 00:00:00,2023-12-17 00:00:00,28080,110,2
25730,2023-10-09 00:00:00,2023-10-15 00:00:00,63417888,240534,105
25730,2023-10-16 00:00:00,2023-10-22 00:00:00,29895320,115613,104
25730,2023-10-23 00:00:00,2023-10-29 00:00:00,18627601,72189,105
25730,2023-10-30 00:00:00,2023-11-05 00:00:00,11916037,46281,104
25730,2023-11-06 00:00:00,2023-11-12 00:00:00,7999581,31528,104
25730,2023-11-13 00:00:00,2023-11-19 00:00:00,4708063,18652,103
25730,2023-11-20 00:00:00,2023-11-26 00:00:00,2986004,12029,99
25730,2023-11-27 00:00:00,2023-12-03 00:00:00,1610862,8753,88
25730,2023-12-04 00:00:00,2023-12-10 00:00:00,766076,3039,65
25730,2023-12-11 00:00:00,2023-12-17 00:00:00,871683,3356,49
25730,2023-12-18 00:00:00,2023-12-24 00:00:00,522487,2028,42
25730,2023-12-25 00:00:00,2023-12-31 00:00:00,408330,1379,30
25730,2024-01-01 00:00:00,2024-01-07 00:00:00,234184,839,16
25730,2024-01-08 00:00:00,2024-01-14 00:00:00,191652,729,13
25730,2024-01-15 00:00:00,2024-01-21 00:00:00,101568,389,8
25730,2024-01-22 00:00:00,2024-01-28 00:00:00,274947,1015,24
25730,2024-01-29 00:00:00,2024-02-04 00:00:00,261296,1012,23
25730,2024-02-05 00:00:00,2024-02-11 00:00:00,112164,427,15
25730,2024-02-12 00:00:00,2024-02-18 00:00:00,57548,217,5
25730,2024-02-19 00:00:00,2024-02-25 00:00:00,15620,60,3
25730,2024-02-26 00:00:00,2024-03-03 00:00:00,17154,65,3
25730,2024-03-04 00:00:00,2024-03-10 00:00:00,10110,40,3
25730,2024-03-11 00:00:00,2024-03-17 00:00:00,343278,1295,38
25730,2024-03-18 00:00:00,2024-03-24 00:00:00,327856,1267,38
25730,2024-03-25 00:00:00,2024-03-31 00:00:00,78446,302,27
25730,2024-04-01 00:00:00,2024-04-07 00:00:00,51885,199,5
25730,2024-04-08 00:00:00,2024-04-14 00:00:00,22165,88,3
25730,2024-04-15 00:00:00,2024-04-21 00:00:00,3625,15,3
25730,2024-04-22 00:00:00,2024-04-28 00:00:00,9200,16,1
25730,2024-10-07 00:00:00,2024-10-13 00:00:00,3980,16,1
25730,2024-10-14 00:00:00,2024-10-20 00:00:00,14570,58,2
25730,2024-10-21 00:00:00,2024-10-27 00:00:00,18930,81,4
25730,2024-10-28 00:00:00,2024-11-03 00:00:00,13086,49,3
25730,2024-11-04 00:00:00,2024-11-10 00:00:00,48728,193,6
25730,2024-11-11 00:00:00,2024-11-17 00:00:00,12120,48,4
25730,2024-11-18 00:00:00,2024-11-24 00:00:00,22030,83,3
25730,2024-11-25 00:00:00,2024-12-01 00:00:00,74350,181,1
25730,2025-01-06 00:00:00,2025-01-12 00:00:00,8759,26,1
25730,2025-01-20 00:00:00,2025-01-26 00:00:00,1445,6,2
25730,2025-01-27 00:00:00,2025-02-02 00:00:00,6970,28,2
25730,2025-02-03 00:00:00,2025-02-09 00:00:00,460,2,2
23662,2023-02-20 00:00:00,2023-02-26 00:00:00,20786792,83289,91
23662,2023-02-27 00:00:00,2023-03-05 00:00:00,11675808,45032,91
23662,2023-03-06 00:00:00,2023-03-12 00:00:00,2605581,10003,91
23662,2023-03-13 00:00:00,2023-03-19 00:00:00,1239916,4793,88
23662,2023-03-20 00:00:00,2023-03-26 00:00:00,345598,1451,74
23662,2023-03-27 00:00:00,2023-04-02 00:00:00,93639,383,27
23662,2023-04-03 00:00:00,2023-04-09 00:00:00,142725,414,10
23662,2023-04-10 00:00:00,2023-04-16 00:00:00,141995,302,6
23662,2023-04-17 00:00:00,2023-04-23 00:00:00,29335,62,5
24939,2023-07-31 00:00:00,2023-08-06 00:00:00,12674273,50586,70
24939,2023-08-07 00:00:00,2023-08-13 00:00:00,15354345,61502,70
24939,2023-08-14 00:00:00,2023-08-20 00:00:00,10122600,40566,69
24939,2023-08-21 00:00:00,2023-08-27 00:00:00,7378401,29611,69
24939,2023-08-28 00:00:00,2023-09-03 00:00:00,3556490,14265,68
24939,2023-09-04 00:00:00,2023-09-10 00:00:00,1722208,6978,66
24939,2023-09-11 00:00:00,2023-09-17 00:00:00,737999,3048,56
24939,2023-09-18 00:00:00,2023-09-24 00:00:00,378927,1575,44
24939,2023-09-25 00:00:00,2023-10-01 00:00:00,350861,1403,32
24939,2023-10-02 00:00:00,2023-10-08 00:00:00,177990,714,20
24939,2023-10-09 00:00:00,2023-10-15 00:00:00,249368,994,10
24939,2023-10-16 00:00:00,2023-10-22 00:00:00,57796,228,7
24939,2023-10-23 00:00:00,2023-10-29 00:00:00,39483,153,6
24939,2023-10-30 00:00:00,2023-11-05 00:00:00,23910,105,5
24939,2023-11-06 00:00:00,2023-11-12 00:00:00,9670,41,3
24939,2023-11-13 00:00:00,2023-11-19 00:00:00,11770,50,3
24939,2023-11-20 00:00:00,2023-11-26 00:00:00,9915,43,3
24939,2023-11-27 00:00:00,2023-12-03 00:00:00,8540,34,3
24939,2023-12-04 00:00:00,2023-12-10 00:00:00,760,3,1
24925,2023-07-24 00:00:00,2023-07-30 00:00:00,13471344,55938,77
24925,2023-07-31 00:00:00,2023-08-06 00:00:00,7629090,31719,75
24925,2023-08-07 00:00:00,2023-08-13 00:00:00,4051145,16944,74
24925,2023-08-14 00:00:00,2023-08-20 00:00:00,3045679,12762,71
24925,2023-08-21 00:00:00,2023-08-27 00:00:00,1879070,7809,56
24925,2023-08-28 00:00:00,2023-09-03 00:00:00,888269,3638,43
24925,2023-09-04 00:00:00,2023-09-10 00:00:00,383507,1549,34
24925,2023-09-11 00:00:00,2023-09-17 00:00:00,99088,391,14
24925,2023-09-18 00:00:00,2023-09-24 00:00:00,53475,219,9
24925,2023-09-25 00:00:00,2023-10-01 00:00:00,27105,112,5
24925,2023-10-02 00:00:00,2023-10-08 00:00:00,11185,48,3
24925,2023-10-09 00:00:00,2023-10-15 00:00:00,37420,182,3
24925,2023-10-16 00:00:00,2023-10-22 00:00:00,4070,19,2
24925,2023-10-23 00:00:00,2023-10-29 00:00:00,1970,8,2
24925,2023-10-30 00:00:00,2023-11-05 00:00:00,160,1,1
24925,2023-11-06 00:00:00,2023-11-12 00:00:00,7350,35,1
24925,2024-03-25 00:00:00,2024-03-31 00:00:00,19140,66,1
24925,2024-09-30 00:00:00,2024-10-06 00:00:00,0,0,1
23956,2023-04-03 00:00:00,2023-04-09 00:00:00,8950072,35343,56
23956,2023-04-10 00:00:00,2023-04-16 00:00:00,3958685,15729,56
23956,2023-04-17 00:00:00,2023-04-23 00:00:00,2605805,10408,56
23956,2023-04-24 00:00:00,2023-04-30 00:00:00,1260402,5049,53
23956,2023-05-01 00:00:00,2023-05-07 00:00:00,655485,2614,42
23956,2023-05-08 00:00:00,2023-05-14 00:00:00,354678,1424,26
23956,2023-05-15 00:00:00,2023-05-21 00:00:00,233039,926,20
23956,2023-05-22 00:00:00,2023-05-28 00:00:00,165885,658,11
23956,2023-05-29 00:00:00,2023-06-04 00:00:00,116008,492,9
23956,2023-06-05 00:00:00,2023-06-11 00:00:00,84594,324,7
23956,2023-06-12 00:00:00,2023-06-18 00:00:00,89215,343,6
23956,2023-06-19 00:00:00,2023-06-25 00:00:00,669349,2705,48
23956,2023-06-26 00:00:00,2023-07-02 00:00:00,424619,1744,48
23956,2023-07-03 00:00:00,2023-07-09 00:00:00,160819,643,19
23956,2023-07-10 00:00:00,2023-07-16 00:00:00,17015,75,5
23956,2023-07-17 00:00:00,2023-07-23 00:00:00,3510,16,1
24544,2023-06-05 00:00:00,2023-06-11 00:00:00,2374183,9342,58
24544,2023-06-12 00:00:00,2023-06-18 00:00:00,3770409,14846,58
24544,2023-06-19 00:00:00,2023-06-25 00:00:00,3573754,13964,58
24544,2023-06-26 00:00:00,2023-07-02 00:00:00,2227761,8615,46
24544,2023-07-03 00:00:00,2023-07-09 00:00:00,1282113,4958,35
24544,2023-07-10 00:00:00,2023-07-16 00:00:00,579656,2284,27
24544,2023-07-17 00:00:00,2023-07-23 00:00:00,262012,1020,14
24544,2023-07-24 00:00:00,2023-07-30 00:00:00,356198,1274,13
24544,2023-07-31 00:00:00,2023-08-06 00:00:00,297399,1058,12
24544,2023-08-07 00:00:00,2023-08-13 00:00:00,132521,486,9
24544,2023-08-14 00:00:00,2023-08-20 00:00:00,59766,220,7
24544,2023-08-21 00:00:00,2023-08-27 00:00:00,25826,102,4
24544,2023-08-28 00:00:00,2023-09-03 00:00:00,111105,382,6
24544,2023-09-04 00:00:00,2023-09-10 00:00:00,109398,430,6
24544,2023-09-11 00:00:00,2023-09-17 00:00:00,15865,66,4
24544,2023-09-18 00:00:00,2023-09-24 00:00:00,77050,296,5
24544,2023-09-25 00:00:00,2023-10-01 00:00:00,6790,26,1
24544,2023-10-02 00:00:00,2023-10-08 00:00:00,20810,83,2
24544,2023-10-09 00:00:00,2023-10-15 00:00:00,19350,80,2
24544,2023-10-16 00:00:00,2023-10-22 00:00:00,2910,10,1
24544,2023-10-23 00:00:00,2023-10-29 00:00:00,3100,10,1
24544,2023-10-30 00:00:00,2023-11-05 00:00:00,1370,5,1
24544,2023-12-04 00:00:00,2023-12-10 00:00:00,66900,223,1
24544,2024-12-09 00:00:00,2024-12-15 00:00:00,72840,168,1
23537,2023-01-16 00:00:00,2023-01-22 00:00:00,2580012,10703,63
23537,2023-01-23 00:00:00,2023-01-29 00:00:00,7268050,30033,63
23537,2023-01-30 00:00:00,2023-02-05 00:00:00,2249161,9477,63
23537,2023-02-06 00:00:00,2023-02-12 00:00:00,1616308,6913,61
23537,2023-02-13 00:00:00,2023-02-19 00:00:00,273532,1175,49
23537,2023-02-20 00:00:00,2023-02-26 00:00:00,271538,1146,34
23537,2023-02-27 00:00:00,2023-03-05 00:00:00,338642,1451,28
23537,2023-03-06 00:00:00,2023-03-12 00:00:00,86350,376,19
23537,2023-03-13 00:00:00,2023-03-19 00:00:00,62095,274,13
23537,2023-03-20 00:00:00,2023-03-26 00:00:00,46300,210,6
23537,2023-03-27 00:00:00,2023-04-02 00:00:00,55670,257,5
23537,2023-04-03 00:00:00,2023-04-09 00:00:00,28280,128,4
23537,2023-04-17 00:00:00,2023-04-23 00:00:00,0,0,1
23537,2023-05-08 00:00:00,2023-05-14 00:00:00,33750,125,1
23537,2023-06-05 00:00:00,2023-06-11 00:00:00,7140,34,1
23836,2023-03-27 00:00:00,2023-04-02 00:00:00,3842574,15396,55
23836,2023-04-03 00:00:00,2023-04-09 00:00:00,4641980,18350,54
23836,2023-04-10 00:00:00,2023-04-16 00:00:00,1012666,4033,40
23836,2023-04-17 00:00:00,2023-04-23 00:00:00,593835,2349,31
23836,2023-04-24 00:00:00,2023-04-30 00:00:00,304324,1206,21
23836,2023-05-01 00:00:00,2023-05-07 00:00:00,218351,832,15
23836,2023-05-08 00:00:00,2023-05-14 00:00:00,105817,406,9
23836,2023-05-15 00:00:00,2023-05-21 00:00:00,63182,256,7
23836,2023-05-22 00:00:00,2023-05-28 00:00:00,29855,124,6
23836,2023-05-29 00:00:00,2023-06-04 00:00:00,11060,50,4
23836,2023-06-05 00:00:00,2023-06-11 00:00:00,30290,137,3
23836,2023-06-12 00:00:00,2023-06-18 00:00:00,10990,48,3
23836,2023-06-19 00:00:00,2023-06-25 00:00:00,12990,53,3
23836,2023-06-26 00:00:00,2023-07-02 00:00:00,5160,22,2
16264,2023-10-16 00:00:00,2023-10-22 00:00:00,2625,13,1
16264,2023-10-30 00:00:00,2023-11-05 00:00:00,2710,12,1
24969,2023-08-14 00:00:00,2023-08-20 00:00:00,2915701,11211,15
24969,2023-08-21 00:00:00,2023-08-27 00:00:00,3475056,11778,15
24969,2023-08-28 00:00:00,2023-09-03 00:00:00,1123530,4190,15
24969,2023-09-04 00:00:00,2023-09-10 00:00:00,457701,1717,14
24969,2023-09-11 00:00:00,2023-09-17 00:00:00,196882,733,11
24969,2023-09-18 00:00:00,2023-09-24 00:00:00,80269,312,10
24969,2023-09-25 00:00:00,2023-10-01 00:00:00,386130,833,9
24969,2023-10-02 00:00:00,2023-10-08 00:00:00,7480,27,2
24969,2023-10-09 00:00:00,2023-10-15 00:00:00,13100,47,1
24969,2023-12-11 00:00:00,2023-12-17 00:00:00,692055,1407,7
23473,2023-02-06 00:00:00,2023-02-12 00:00:00,3896944,10438,29
23473,2023-02-13 00:00:00,2023-02-19 00:00:00,1170957,3707,29
23473,2023-02-20 00:00:00,2023-02-26 00:00:00,403462,1547,17
23473,2023-02-27 00:00:00,2023-03-05 00:00:00,267056,1015,13
23473,2023-03-06 00:00:00,2023-03-12 00:00:00,126012,438,7
23473,2023-03-13 00:00:00,2023-03-19 00:00:00,24735,100,5
23473,2023-03-20 00:00:00,2023-03-26 00:00:00,439490,917,8
23473,2023-03-27 00:00:00,2023-04-02 00:00:00,127595,268,6
23473,2023-04-10 00:00:00,2023-04-16 00:00:00,368440,777,7
23473,2023-04-17 00:00:00,2023-04-23 00:00:00,246120,517,7
23473,2023-04-24 00:00:00,2023-04-30 00:00:00,57265,120,6
14011,2023-08-07 00:00:00,2023-08-13 00:00:00,288544,1409,5
14811,2023-06-05 00:00:00,2023-06-11 00:00:00,6820,31,1
14811,2025-02-10 00:00:00,2025-02-16 00:00:00,842517,3170,65
14811,2025-02-17 00:00:00,2025-02-23 00:00:00,693309,2685,65
14811,2025-02-24 00:00:00,2025-03-02 00:00:00,91521,350,61
26383,2023-12-18 00:00:00,2023-12-24 00:00:00,2740486,8546,16
26383,2023-12-25 00:00:00,2023-12-31 00:00:00,1811280,6054,16
26383,2024-01-01 00:00:00,2024-01-07 00:00:00,1023823,3285,16
26383,2024-01-08 00:00:00,2024-01-14 00:00:00,449445,1710,16
26383,2024-01-15 00:00:00,2024-01-21 00:00:00,337451,1306,12
26383,2024-01-22 00:00:00,2024-01-28 00:00:00,147106,554,12
26383,2024-01-29 00:00:00,2024-02-04 00:00:00,51776,199,7
26383,2024-02-05 00:00:00,2024-02-11 00:00:00,22722,85,5
26383,2024-02-12 00:00:00,2024-02-18 00:00:00,8235,31,1
26383,2024-02-19 00:00:00,2024-02-25 00:00:00,2501,10,1
26383,2024-02-26 00:00:00,2024-03-03 00:00:00,945,4,1
24431,2023-06-05 00:00:00,2023-06-11 00:00:00,1859747,7109,44
24431,2023-06-12 00:00:00,2023-06-18 00:00:00,800327,2628,44
24431,2023-06-19 00:00:00,2023-06-25 00:00:00,299863,1095,33
24431,2023-06-26 00:00:00,2023-07-02 00:00:00,74644,294,15
24431,2023-07-03 00:00:00,2023-07-09 00:00:00,15840,67,2
24431,2023-07-10 00:00:00,2023-07-16 00:00:00,6400,24,1
24431,2023-08-07 00:00:00,2023-08-13 00:00:00,33405,73,5
24431,2023-08-14 00:00:00,2023-08-20 00:00:00,19630,43,5
25895,2023-10-30 00:00:00,2023-11-05 00:00:00,2286078,8849,15
25895,2023-11-06 00:00:00,2023-11-12 00:00:00,833657,3232,15
23783,2023-04-03 00:00:00,2023-04-09 00:00:00,2281271,9169,57
23783,2023-04-10 00:00:00,2023-04-16 00:00:00,532289,2214,55
23783,2023-04-17 00:00:00,2023-04-23 00:00:00,239460,992,28
23783,2023-04-24 00:00:00,2023-04-30 00:00:00,111606,431,9
23783,2023-05-01 00:00:00,2023-05-07 00:00:00,50480,226,5
23783,2023-05-08 00:00:00,2023-05-14 00:00:00,12235,53,3
23783,2023-05-15 00:00:00,2023-05-21 00:00:00,4830,20,3
23783,2023-05-22 00:00:00,2023-05-28 00:00:00,27195,118,2
23783,2024-10-14 00:00:00,2024-10-20 00:00:00,6852,27,1
23783,2024-10-21 00:00:00,2024-10-27 00:00:00,22282,82,3
23783,2024-10-28 00:00:00,2024-11-03 00:00:00,16742,69,3
23783,2024-11-04 00:00:00,2024-11-10 00:00:00,15469,62,3
23783,2024-11-11 00:00:00,2024-11-17 00:00:00,33738,136,4
23783,2024-11-18 00:00:00,2024-11-24 00:00:00,30831,123,3
23353,2023-01-16 00:00:00,2023-01-22 00:00:00,802764,3254,18
23353,2023-01-23 00:00:00,2023-01-29 00:00:00,1286844,5048,18
23353,2023-01-30 00:00:00,2023-02-05 00:00:00,372546,1495,18
23353,2023-02-06 00:00:00,2023-02-12 00:00:00,259116,1048,18
23353,2023-02-13 00:00:00,2023-02-19 00:00:00,116850,472,18
23353,2023-02-20 00:00:00,2023-02-26 00:00:00,88240,357,18
23353,2023-02-27 00:00:00,2023-03-05 00:00:00,121208,486,18
23353,2023-03-06 00:00:00,2023-03-12 00:00:00,37968,154,18
23353,2023-03-13 00:00:00,2023-03-19 00:00:00,32257,129,18
23353,2023-03-20 00:00:00,2023-03-26 00:00:00,39814,155,18
23353,2023-03-27 00:00:00,2023-04-02 00:00:00,51775,214,18
23353,2023-04-03 00:00:00,2023-04-09 00:00:00,62673,243,18
23353,2023-04-10 00:00:00,2023-04-16 00:00:00,33118,132,17
23353,2023-04-17 00:00:00,2023-04-23 00:00:00,21907,85,17
23353,2023-04-24 00:00:00,2023-04-30 00:00:00,17944,71,17
23353,2023-05-01 00:00:00,2023-05-07 00:00:00,36193,147,17
23353,2023-05-08 00:00:00,2023-05-14 00:00:00,36731,150,17
23353,2023-05-15 00:00:00,2023-05-21 00:00:00,22379,86,17
23353,2023-05-22 00:00:00,2023-05-28 00:00:00,18027,73,17
23353,2023-05-29 00:00:00,2023-06-04 00:00:00,22548,90,17
23353,2023-06-05 00:00:00,2023-06-11 00:00:00,30023,120,17
23353,2023-06-12 00:00:00,2023-06-18 00:00:00,15962,63,17
23353,2023-06-19 00:00:00,2023-06-25 00:00:00,58691,226,18
23353,2023-06-26 00:00:00,2023-07-02 00:00:00,14516,59,17
23353,2023-07-03 00:00:00,2023-07-09 00:00:00,27912,112,17
23353,2023-07-10 00:00:00,2023-07-16 00:00:00,30518,123,16
23353,2023-07-17 00:00:00,2023-07-23 00:00:00,15408,63,16
