tmdb_id,release_country_code,release_type_note,type_release_date,release_type_id
1071215,MP,,2023-12-19T00:00:00.000Z,4
1071215,MX,Mórbido Fest,2023-11-04T00:00:00.000Z,1
1071215,MX,,2023-11-30T00:00:00.000Z,3
1071215,NL,,2023-11-30T00:00:00.000Z,3
1071215,NO,,2023-11-17T00:00:00.000Z,3
1071215,NZ,,2023-11-17T00:00:00.000Z,3
1071215,PE,,2023-12-07T00:00:00.000Z,3
1071215,PH,,2023-11-22T00:00:00.000Z,3
1071215,PL,,2023-11-24T00:00:00.000Z,3
1071215,PR,,2023-11-16T00:00:00.000Z,3
1071215,PR,,2023-12-19T00:00:00.000Z,4
1071215,PR,Netflix,2024-02-17T00:00:00.000Z,4
1071215,PT,,2023-11-30T00:00:00.000Z,3
1071215,SE,,2023-12-01T00:00:00.000Z,3
1071215,SG,,2023-11-30T00:00:00.000Z,3
1071215,TH,,2023-12-05T00:00:00.000Z,3
1071215,TH,,2023-12-07T00:00:00.000Z,3
1071215,TH,Netflix,2024-07-08T00:00:00.000Z,4
1071215,TR,,2023-12-01T00:00:00.000Z,3
1071215,TW,,2023-11-17T00:00:00.000Z,3
1071215,US,Vista Theatre,2023-11-14T00:00:00.000Z,1
1071215,US,,2023-11-17T00:00:00.000Z,3
1071215,US,,2023-12-19T00:00:00.000Z,4
1071215,US,Netflix,2024-02-17T00:00:00.000Z,4
1071215,VI,,2023-12-19T00:00:00.000Z,4
1071215,VI,Netflix,2024-02-17T00:00:00.000Z,4
1071215,VN,,2023-11-17T00:00:00.000Z,3
1071215,ZA,,2023-12-01T00:00:00.000Z,3
792293,AS,Netflix,2024-01-20T00:00:00.000Z,4
792293,AU,,2023-10-26T00:00:00.000Z,3
792293,AU,,2024-01-01T00:00:00.000Z,4
792293,AU,,2024-01-10T00:00:00.000Z,5
792293,BE,,2023-11-29T00:00:00.000Z,3
792293,BR,,2023-10-26T00:00:00.000Z,3
792293,CA,Toronto International Film Festival,2023-09-08T00:00:00.000Z,1
792293,CA,,2023-09-22T00:00:00.000Z,3
792293,CH,Zurich Film Festival,2023-09-29T00:00:00.000Z,1
792293,CH,,2023-10-26T00:00:00.000Z,3
792293,CH,,2023-11-29T00:00:00.000Z,3
792293,CN,Beijing International Film Festival,2024-04-18T00:00:00.000Z,1
792293,CN,Shanghai International Film Festival,2024-06-14T00:00:00.000Z,1
792293,CY,,2023-09-28T00:00:00.000Z,3
792293,CZ,,2023-10-05T00:00:00.000Z,3
792293,DE,,2023-11-02T00:00:00.000Z,3
792293,DE,,2024-02-16T00:00:00.000Z,5
792293,EE,,2023-09-29T00:00:00.000Z,3
792293,ES,,2023-10-06T00:00:00.000Z,3
792293,FI,,2023-10-13T00:00:00.000Z,3
792293,FR,,2023-11-29T00:00:00.000Z,3
792293,FR,VOD,2024-03-27T00:00:00.000Z,4
792293,GB,,2023-09-22T00:00:00.000Z,3
792293,GR,,2023-10-05T00:00:00.000Z,3
792293,GU,Netflix,2024-01-21T00:00:00.000Z,4
792293,HK,,2023-10-05T00:00:00.000Z,3
792293,IE,,2023-09-22T00:00:00.000Z,3
792293,IL,,2024-03-14T00:00:00.000Z,3
792293,IS,,2023-09-22T00:00:00.000Z,3
792293,IT,Prime Video,2024-08-26T00:00:00.000Z,4
792293,KR,Cinecube Premiere Festival,2023-12-03T00:00:00.000Z,1
792293,KR,,2024-01-17T00:00:00.000Z,3
792293,KZ,,2023-10-05T00:00:00.000Z,3
792293,LT,,2023-10-13T00:00:00.000Z,3
792293,MP,Netflix,2024-01-21T00:00:00.000Z,4
792293,MX,,2023-10-26T00:00:00.000Z,3
792293,NL,,2023-09-28T00:00:00.000Z,3
792293,NO,,2023-09-22T00:00:00.000Z,3
792293,NZ,,2024-01-01T00:00:00.000Z,4
792293,PL,,2023-11-03T00:00:00.000Z,3
792293,PR,,2023-09-28T00:00:00.000Z,3
792293,PR,,2023-11-07T00:00:00.000Z,4
792293,PR,Netflix,2024-01-21T00:00:00.000Z,4
792293,PR,Blu-ray / DVD,2023-12-12T00:00:00.000Z,5
792293,PT,,2023-10-05T00:00:00.000Z,3
792293,RO,,2023-09-15T00:00:00.000Z,1
792293,RU,,2023-10-05T00:00:00.000Z,3
792293,SE,,2023-10-06T00:00:00.000Z,3
792293,SG,,2023-10-12T00:00:00.000Z,3
792293,SI,,2023-10-05T00:00:00.000Z,3
792293,SK,,2023-10-05T00:00:00.000Z,3
792293,TH,,2023-11-16T00:00:00.000Z,3
792293,TR,,2023-10-13T00:00:00.000Z,3
792293,TW,,2023-09-29T00:00:00.000Z,1
792293,TW,,2023-10-06T00:00:00.000Z,3
792293,UA,,2023-10-12T00:00:00.000Z,3
792293,US,,2023-09-15T00:00:00.000Z,2
792293,US,saturation release,2023-09-29T00:00:00.000Z,3
792293,US,wide release,2023-09-22T00:00:00.000Z,3
792293,US,,2023-11-07T00:00:00.000Z,4
792293,US,Netflix,2024-01-21T00:00:00.000Z,4
792293,US,Blu-ray / DVD,2023-12-12T00:00:00.000Z,5
792293,VI,Netflix,2024-01-21T00:00:00.000Z,4
912908,AT,,2023-08-31T00:00:00.000Z,3
912908,AU,,2023-08-17T00:00:00.000Z,3
912908,BR,,2023-09-28T00:00:00.000Z,3
912908,CA,,2023-08-18T00:00:00.000Z,3
912908,CZ,,2023-08-17T00:00:00.000Z,3
912908,DE,,2023-08-31T00:00:00.000Z,3
912908,ES,,2023-09-22T00:00:00.000Z,3
912908,FI,,2023-08-25T00:00:00.000Z,3
912908,FR,,2023-11-29T00:00:00.000Z,3
912908,GB,,2023-08-17T00:00:00.000Z,3
912908,HK,,2023-08-24T00:00:00.000Z,3
912908,HU,,2023-08-17T00:00:00.000Z,3
912908,HU,TVOD,2023-11-03T00:00:00.000Z,4
912908,HU,SkyShowtime,2024-03-24T00:00:00.000Z,4
912908,IL,,2023-08-17T00:00:00.000Z,3
912908,JP,,2023-11-17T00:00:00.000Z,3
912908,KZ,,2023-08-31T00:00:00.000Z,3
912908,MX,,2023-08-24T00:00:00.000Z,3
912908,NL,,2023-08-24T00:00:00.000Z,3
912908,NO,,2023-09-01T00:00:00.000Z,3
912908,NZ,,2024-03-01T00:00:00.000Z,4
912908,PE,,2023-08-31T00:00:00.000Z,3
912908,PL,,2023-08-18T00:00:00.000Z,3
912908,PR,,2023-08-17T00:00:00.000Z,3
912908,PR,,2023-09-05T00:00:00.000Z,4
912908,PT,,2023-08-17T00:00:00.000Z,3
912908,RO,,2023-08-18T00:00:00.000Z,3
912908,SE,,2023-09-01T00:00:00.000Z,3
912908,SG,,2023-08-17T00:00:00.000Z,3
912908,SK,,2023-08-17T00:00:00.000Z,3
912908,TH,,2023-08-31T00:00:00.000Z,3
912908,TW,,2023-08-18T00:00:00.000Z,3
912908,UA,,2023-08-17T00:00:00.000Z,3
912908,US,,2023-08-18T00:00:00.000Z,3
912908,US,,2023-09-05T00:00:00.000Z,4
912908,US,Blu-ray / DVD,2023-10-10T00:00:00.000Z,5
631842,AR,,2023-02-02T00:00:00.000Z,3
631842,AT,,2023-02-09T00:00:00.000Z,3
631842,AU,,2023-02-02T00:00:00.000Z,3
631842,BE,,2023-02-01T00:00:00.000Z,3
631842,BO,,2023-02-02T00:00:00.000Z,3
631842,BR,,2023-02-02T00:00:00.000Z,3
631842,CA,,2023-02-02T00:00:00.000Z,3
631842,CH,,2023-02-01T00:00:00.000Z,3
631842,CH,,2023-02-09T00:00:00.000Z,3
631842,CL,,2023-02-02T00:00:00.000Z,3
631842,CO,,2023-02-02T00:00:00.000Z,3
631842,CU,,2023-02-02T00:00:00.000Z,3
631842,CZ,,2023-02-02T00:00:00.000Z,3
631842,DE,,2023-02-09T00:00:00.000Z,3
631842,DO,,2023-02-02T00:00:00.000Z,3
631842,EC,,2023-02-02T00:00:00.000Z,3
631842,EE,,2023-02-03T00:00:00.000Z,3
631842,ES,,2023-02-03T00:00:00.000Z,3
631842,FI,,2023-02-03T00:00:00.000Z,3
631842,FR,Gérardmer Film Festival,2023-01-29T00:00:00.000Z,1
631842,FR,,2023-02-01T00:00:00.000Z,3
631842,FR,VOD,2023-06-01T00:00:00.000Z,4
631842,FR,Blu-Ray & 4K UHD,2023-06-14T00:00:00.000Z,5
631842,FR,DVD,2023-07-26T00:00:00.000Z,5
631842,GB,,2023-02-03T00:00:00.000Z,3
631842,GR,,2023-02-02T00:00:00.000Z,3
631842,GT,,2023-02-02T00:00:00.000Z,3
631842,HK,,2023-02-02T00:00:00.000Z,3
631842,HN,,2023-02-02T00:00:00.000Z,3
631842,HT,,2023-02-02T00:00:00.000Z,3
631842,HU,,2023-02-02T00:00:00.000Z,3
631842,HU,TVOD,2023-04-21T00:00:00.000Z,4
631842,HU,SkyShowtime,2023-09-17T00:00:00.000Z,4
631842,IE,,2023-02-03T00:00:00.000Z,3
631842,IL,,2023-02-02T00:00:00.000Z,3
631842,IN,,2023-02-03T00:00:00.000Z,3
631842,IT,,2023-02-02T00:00:00.000Z,3
631842,JP,,2023-04-07T00:00:00.000Z,3
631842,KR,,2023-03-08T00:00:00.000Z,3
631842,LT,,2023-02-03T00:00:00.000Z,3
631842,MX,,2023-02-02T00:00:00.000Z,3
631842,NI,,2023-02-02T00:00:00.000Z,3
631842,NL,,2023-02-02T00:00:00.000Z,3
631842,NO,,2023-02-03T00:00:00.000Z,3
631842,NZ,,2023-07-01T00:00:00.000Z,4
631842,PE,,2023-02-02T00:00:00.000Z,3
631842,PL,,2023-02-03T00:00:00.000Z,3
631842,PR,,2023-02-02T00:00:00.000Z,3
631842,PT,,2023-02-02T00:00:00.000Z,3
631842,PY,,2023-02-02T00:00:00.000Z,3
631842,SE,,2023-02-03T00:00:00.000Z,3
631842,SG,,2023-02-16T00:00:00.000Z,3
631842,SV,,2023-02-02T00:00:00.000Z,3
631842,TH,,2023-02-02T00:00:00.000Z,3
631842,TT,,2023-02-02T00:00:00.000Z,3
631842,TW,,2023-02-03T00:00:00.000Z,3
631842,US,"New York City, New York",2023-01-30T00:00:00.000Z,1
631842,US,,2023-02-03T00:00:00.000Z,3
631842,US,,2023-02-21T00:00:00.000Z,4
631842,UY,,2023-02-02T00:00:00.000Z,3
631842,VE,,2023-02-02T00:00:00.000Z,3
631842,VN,,2023-02-03T00:00:00.000Z,3
631842,ZA,,2023-02-03T00:00:00.000Z,3
817758,AR,,2023-02-09T00:00:00.000Z,3
817758,AU,Adelaide Film Festival,2022-10-21T00:00:00.000Z,1
817758,AU,,2023-01-26T00:00:00.000Z,3
817758,BO,,2023-02-23T00:00:00.000Z,3
817758,BR,,2023-01-26T00:00:00.000Z,3
817758,CA,Toronto,2022-10-14T00:00:00.000Z,3
817758,CA,,2022-10-28T00:00:00.000Z,3
817758,CH,Deutschschweiz,2023-02-23T00:00:00.000Z,3
817758,CH,Suisse romande,2023-01-25T00:00:00.000Z,3
817758,CH,Ticino,2023-02-09T00:00:00.000Z,3
817758,CL,,2023-01-26T00:00:00.000Z,3
817758,CN,Shanghai International Film Festival（4K）,2023-06-10T00:00:00.000Z,1
817758,CN,Beijing International Film Festival（4K Dolby Atmos）,2023-04-21T00:00:00.000Z,1
817758,CO,,2023-02-23T00:00:00.000Z,3
817758,CU,,2023-02-09T00:00:00.000Z,3
817758,CZ,,2023-02-23T00:00:00.000Z,3
817758,DE,Berlin International Film Festival,2023-02-23T00:00:00.000Z,1
817758,DE,,2023-03-02T00:00:00.000Z,3
817758,DE,,2023-08-17T00:00:00.000Z,5
817758,DK,,2023-02-23T00:00:00.000Z,3
817758,DO,,2023-02-09T00:00:00.000Z,3
817758,EC,,2023-02-09T00:00:00.000Z,3
817758,ES,,2023-01-27T00:00:00.000Z,3
817758,FI,,2023-02-24T00:00:00.000Z,3
817758,FR,,2023-01-25T00:00:00.000Z,3
817758,FR,VOD,2023-05-25T00:00:00.000Z,4
817758,FR,DVD & Blu-Ray,2023-05-31T00:00:00.000Z,5
817758,GB,,2023-01-13T00:00:00.000Z,3
817758,GR,,2023-02-09T00:00:00.000Z,3
817758,GT,,2023-02-09T00:00:00.000Z,3
817758,HK,,2023-02-09T00:00:00.000Z,3
817758,HN,,2023-02-09T00:00:00.000Z,3
817758,HT,,2023-02-09T00:00:00.000Z,3
817758,HU,,2023-02-16T00:00:00.000Z,4
817758,IE,,2023-01-20T00:00:00.000Z,3
817758,IL,,2023-02-09T00:00:00.000Z,3
817758,IN,,2023-03-10T00:00:00.000Z,3
817758,IT,Venice Film Festival,2022-09-01T00:00:00.000Z,1
817758,IT,Milan,2022-09-23T00:00:00.000Z,3
817758,IT,,2023-02-09T00:00:00.000Z,3
817758,JP,,2023-05-12T00:00:00.000Z,3
817758,KR,,2023-02-11T00:00:00.000Z,1
817758,KR,,2023-02-22T00:00:00.000Z,3
817758,MX,72.ª Muestra Internacional de Cine,2022-11-18T00:00:00.000Z,1
817758,MX,,2023-02-23T00:00:00.000Z,3
817758,NI,,2023-02-09T00:00:00.000Z,3
817758,NL,,2023-03-02T00:00:00.000Z,3
817758,NO,,2023-03-10T00:00:00.000Z,3
817758,NZ,,2023-06-01T00:00:00.000Z,4
817758,PE,,2023-02-09T00:00:00.000Z,3
817758,PL,,2023-02-24T00:00:00.000Z,3
817758,PL,DVD,2023-05-25T00:00:00.000Z,5
817758,PR,,2023-02-09T00:00:00.000Z,3
817758,PT,,2023-02-09T00:00:00.000Z,1
817758,PY,,2023-01-26T00:00:00.000Z,3
817758,SE,,2023-03-03T00:00:00.000Z,3
817758,SG,,2023-01-26T00:00:00.000Z,3
817758,SV,,2023-02-09T00:00:00.000Z,3
817758,TH,,2023-02-09T00:00:00.000Z,3
817758,TW,,2023-02-24T00:00:00.000Z,3
817758,US,New York Film Festival,2022-10-03T00:00:00.000Z,1
817758,US,Telluride Film Festival,2022-09-03T00:00:00.000Z,1
817758,US,,2022-10-07T00:00:00.000Z,2
817758,US,,2022-10-28T00:00:00.000Z,3
817758,US,,2022-11-15T00:00:00.000Z,4
817758,US,,2022-12-20T00:00:00.000Z,5
817758,UY,,2023-02-09T00:00:00.000Z,3
817758,VE,,2023-02-09T00:00:00.000Z,3
365620,AD,,2024-02-09T00:00:00.000Z,3
365620,AR,,2024-02-08T00:00:00.000Z,3
365620,AU,,2024-01-04T00:00:00.000Z,3
365620,BR,,2024-02-22T00:00:00.000Z,3
365620,CA,,2023-12-25T00:00:00.000Z,3
365620,CZ,,2024-01-04T00:00:00.000Z,3
365620,DE,Prime Video,2024-03-01T00:00:00.000Z,4
365620,EE,Tallinn Black Nights Film Festival,2023-11-09T00:00:00.000Z,1
365620,EE,,2024-01-26T00:00:00.000Z,3
365620,ES,,2024-02-09T00:00:00.000Z,3
365620,FR,Prime video,2024-03-08T00:00:00.000Z,4
365620,FR,DVD & Blu-Ray,2024-05-28T00:00:00.000Z,5
365620,GB,BFI London Film Festival,2023-10-08T00:00:00.000Z,1
365620,GB,,2023-12-26T00:00:00.000Z,3
365620,GB,Sky Cinema,2024-03-01T00:00:00.000Z,4
365620,GB,4K Ultra HD / Blu-ray / DVD,2024-06-10T00:00:00.000Z,5
365620,GB,Sky Cinema,2024-03-01T00:00:00.000Z,6
365620,GR,,2024-01-25T00:00:00.000Z,3
365620,HK,,2024-01-18T00:00:00.000Z,3
365620,HU,,2023-12-28T00:00:00.000Z,3
365620,ID,Max,2024-12-14T00:00:00.000Z,4
365620,IE,,2023-12-26T00:00:00.000Z,3
365620,IL,,2023-12-28T00:00:00.000Z,3
365620,IS,,2023-12-26T00:00:00.000Z,3
365620,IT,Venice International Film Festival,2023-08-31T00:00:00.000Z,1
365620,IT,,2023-12-14T00:00:00.000Z,3
365620,IT,,2024-03-21T00:00:00.000Z,5
365620,JP,,2024-07-05T00:00:00.000Z,3
365620,KR,,2025-01-08T00:00:00.000Z,3
365620,LT,,2024-01-26T00:00:00.000Z,3
365620,MX,,2024-02-22T00:00:00.000Z,3
365620,NL,,2024-01-25T00:00:00.000Z,3
365620,NZ,,2024-01-04T00:00:00.000Z,4
365620,PH,Max,2024-12-14T00:00:00.000Z,4
365620,PL,,2023-12-29T00:00:00.000Z,3
365620,PR,,2023-12-28T00:00:00.000Z,3
365620,PR,Hulu,2024-05-24T00:00:00.000Z,4
365620,PT,,2024-01-04T00:00:00.000Z,3
365620,RU,,2023-12-21T00:00:00.000Z,3
365620,TH,,2024-05-30T00:00:00.000Z,3
365620,TW,,2023-12-29T00:00:00.000Z,3
365620,US,New York Film Festival,2023-10-13T00:00:00.000Z,1
365620,US,,2023-12-25T00:00:00.000Z,3
365620,US,,2024-01-23T00:00:00.000Z,4
365620,US,Hulu,2024-05-24T00:00:00.000Z,4
365620,US,,2024-03-12T00:00:00.000Z,5
365620,VI,Hulu,2024-05-24T00:00:00.000Z,4
758009,AU,Prime Video,2023-01-26T00:00:00.000Z,3
758009,BR,Prime Video,2023-01-26T00:00:00.000Z,4
758009,CH,,2023-01-19T00:00:00.000Z,4
758009,DE,,2023-01-19T00:00:00.000Z,3
758009,ES,Prime Video,2023-01-27T00:00:00.000Z,4
758009,FR,Prime Video,2023-01-27T00:00:00.000Z,4
758009,GB,Prime Video,2023-01-27T00:00:00.000Z,4
758009,GR,,2022-12-29T00:00:00.000Z,3
758009,HK,,2023-01-12T00:00:00.000Z,3
758009,IE,Prime Video,2023-01-27T00:00:00.000Z,4
758009,IL,,2022-12-29T00:00:00.000Z,3
758009,JP,,2023-02-24T00:00:00.000Z,4
758009,KR,,2023-03-29T00:00:00.000Z,3
758009,PL,,2023-01-05T00:00:00.000Z,3
758009,PR,Prime Video,2023-01-26T00:00:00.000Z,4
758009,PR,Wapa (Spanish),2024-08-14T00:00:00.000Z,6
758009,PT,,2022-12-29T00:00:00.000Z,3
758009,RU,,2023-02-14T00:00:00.000Z,3
758009,SG,,2022-12-28T00:00:00.000Z,3
758009,TH,,2022-12-29T00:00:00.000Z,3
758009,TR,,2022-12-30T00:00:00.000Z,3
758009,TW,,2023-01-06T00:00:00.000Z,3
758009,UA,,2023-01-26T00:00:00.000Z,3
758009,US,"Los Angeles, California",2023-01-18T00:00:00.000Z,1
758009,US,Prime Video,2023-01-26T00:00:00.000Z,4
758009,VI,Prime Video,2023-01-26T00:00:00.000Z,4
758009,VN,,2022-12-30T00:00:00.000Z,3
536437,AU,,2023-05-11T00:00:00.000Z,3
536437,BR,,2023-10-26T00:00:00.000Z,3
536437,CA,,2023-05-11T00:00:00.000Z,2
536437,CZ,,2023-05-11T00:00:00.000Z,3
536437,DE,,2023-08-10T00:00:00.000Z,3
536437,DK,,2023-05-12T00:00:00.000Z,3
536437,ES,,2023-05-31T00:00:00.000Z,3
536437,FR,Cannes Film Festival,2023-05-26T00:00:00.000Z,1
536437,FR,,2023-08-23T00:00:00.000Z,3
536437,GB,,2023-05-26T00:00:00.000Z,3
536437,GR,,2023-05-11T00:00:00.000Z,3
536437,HK,,2023-05-11T00:00:00.000Z,3
536437,IE,,2023-05-26T00:00:00.000Z,3
536437,IT,,2023-07-06T00:00:00.000Z,3
536437,IT,,2023-10-25T00:00:00.000Z,5
536437,JP,,2023-10-27T00:00:00.000Z,3
536437,JP,,2024-01-17T00:00:00.000Z,4
536437,JP,Blu-ray,2024-02-21T00:00:00.000Z,5
536437,KR,,2023-09-20T00:00:00.000Z,3
536437,KZ,,2023-07-06T00:00:00.000Z,3
536437,LT,,2023-05-09T00:00:00.000Z,1
536437,LT,,2023-05-12T00:00:00.000Z,3
536437,MX,,2023-10-26T00:00:00.000Z,3
536437,NZ,,2023-07-01T00:00:00.000Z,4
536437,PL,CANAL+ online,2024-04-27T00:00:00.000Z,4
536437,PL,CANAL+ Premium,2024-04-27T00:00:00.000Z,6
536437,PR,,2023-05-11T00:00:00.000Z,3
536437,PR,,2023-05-30T00:00:00.000Z,4
536437,RO,,2023-05-12T00:00:00.000Z,3
536437,RU,Централ Партнершип,2023-07-06T00:00:00.000Z,3
536437,SG,,2023-05-11T00:00:00.000Z,3
536437,SK,,2023-05-25T00:00:00.000Z,3
536437,SK,JOJ,2024-07-07T00:00:00.000Z,6
536437,TH,,2023-06-01T00:00:00.000Z,3
536437,TR,,2023-06-02T00:00:00.000Z,3
536437,TW,,2023-06-02T00:00:00.000Z,3
536437,UA,,2023-09-07T00:00:00.000Z,3
536437,US,South by Southwest Film & TV Festival,2023-03-12T00:00:00.000Z,1
536437,US,,2023-05-12T00:00:00.000Z,3
536437,US,,2023-05-30T00:00:00.000Z,4
536437,VN,,2023-05-12T00:00:00.000Z,3
674324,AR,,2023-02-02T00:00:00.000Z,3
674324,AT,,2023-01-05T00:00:00.000Z,3
674324,AU,British Film Festival,2022-10-29T00:00:00.000Z,1
674324,AU,,2022-12-26T00:00:00.000Z,3
674324,BE,,2022-10-26T00:00:00.000Z,3
674324,BR,,2023-02-02T00:00:00.000Z,3
674324,CA,Toronto International Film Festival,2022-09-12T00:00:00.000Z,1
674324,CA,,2022-10-28T00:00:00.000Z,2
674324,CH,,2023-02-02T00:00:00.000Z,3
674324,CH,,2022-12-28T00:00:00.000Z,3
674324,CH,,2023-01-05T00:00:00.000Z,3
674324,CH,,2022-10-22T00:00:00.000Z,3
674324,CZ,,2023-01-26T00:00:00.000Z,3
674324,DE,,2023-01-05T00:00:00.000Z,3
674324,EE,Tallinn Black Nights Film Festival,2022-11-12T00:00:00.000Z,1
674324,EE,,2023-01-27T00:00:00.000Z,3
674324,ES,,2023-02-03T00:00:00.000Z,3
674324,FI,,2023-02-03T00:00:00.000Z,3
674324,FR,,2022-12-28T00:00:00.000Z,3
674324,FR,VOD,2023-04-27T00:00:00.000Z,4
674324,FR,DVD & Blu-Ray,2023-05-26T00:00:00.000Z,5
674324,GB,BFI London Film Festival,2022-10-13T00:00:00.000Z,1
674324,GB,,2022-10-21T00:00:00.000Z,3
674324,GR,,2023-02-23T00:00:00.000Z,3
674324,HK,,2023-01-26T00:00:00.000Z,3
674324,HU,,2023-01-26T00:00:00.000Z,3
674324,IE,Dublin,2022-10-14T00:00:00.000Z,1
674324,IE,,2022-10-21T00:00:00.000Z,3
674324,IL,,2023-02-02T00:00:00.000Z,3
674324,IL,Disney+,2023-03-22T00:00:00.000Z,4
674324,IS,,2023-01-27T00:00:00.000Z,3
674324,IT,Venice Film Festival,2022-09-05T00:00:00.000Z,1
674324,IT,,2023-02-02T00:00:00.000Z,3
674324,JP,,2023-01-27T00:00:00.000Z,3
674324,KR,Busan International Film Festival,2022-10-08T00:00:00.000Z,1
674324,KR,,2023-03-15T00:00:00.000Z,3
674324,LT,,2023-02-03T00:00:00.000Z,3
674324,MX,,2022-10-21T00:00:00.000Z,2
674324,NL,,2023-01-26T00:00:00.000Z,3
674324,NO,Bergen International Film Festival,2022-10-19T00:00:00.000Z,1
674324,NO,,2023-01-27T00:00:00.000Z,3
674324,NZ,,2023-04-01T00:00:00.000Z,4
674324,PL,,2023-01-20T00:00:00.000Z,3
674324,PR,Fine Arts,2023-03-02T00:00:00.000Z,2
674324,PR,Fine Arts,2022-10-20T00:00:00.000Z,2
674324,PR,,2022-12-13T00:00:00.000Z,4
674324,PR,Blu-ray / DVD,2022-12-20T00:00:00.000Z,5
674324,PR,HBO,2022-12-17T00:00:00.000Z,6
674324,SE,,2023-01-27T00:00:00.000Z,3
674324,SG,,2023-01-26T00:00:00.000Z,3
674324,TR,,2023-02-03T00:00:00.000Z,3
674324,TW,Taipei Golden Horse Film Festival,2022-11-06T00:00:00.000Z,1
674324,TW,,2023-01-27T00:00:00.000Z,3
674324,US,,2022-10-21T00:00:00.000Z,2
674324,US,,2022-11-04T00:00:00.000Z,3
674324,US,,2022-12-13T00:00:00.000Z,4
674324,US,Blu-ray / DVD,2022-12-20T00:00:00.000Z,5
674324,US,HBO,2022-12-17T00:00:00.000Z,6
621587,AD,,2023-12-27T00:00:00.000Z,3
621587,AT,,2024-01-04T00:00:00.000Z,3
621587,AU,,2024-01-01T00:00:00.000Z,3
621587,BR,,2023-12-14T00:00:00.000Z,3
621587,CA,Toronto International Film Festival,2023-09-10T00:00:00.000Z,1
621587,CA,,2023-11-17T00:00:00.000Z,3
621587,CZ,,2024-01-04T00:00:00.000Z,3
621587,DE,,2024-01-04T00:00:00.000Z,3
621587,DE,,2024-04-08T00:00:00.000Z,5
621587,DO,,2023-12-28T00:00:00.000Z,3
621587,EE,Tallinn Black Nights Film Festival,2023-11-04T00:00:00.000Z,1
621587,EE,,2024-01-05T00:00:00.000Z,3
621587,ES,,2023-12-27T00:00:00.000Z,3
621587,FI,,2024-01-05T00:00:00.000Z,3
621587,FR,,2023-12-20T00:00:00.000Z,3
621587,GB,,2023-12-26T00:00:00.000Z,3
621587,GB,,2024-03-04T00:00:00.000Z,4
621587,GB,Disney+,2024-03-27T00:00:00.000Z,4
621587,GB,Blu-ray & DVD,2024-04-08T00:00:00.000Z,5
621587,GR,,2024-01-18T00:00:00.000Z,3
621587,HK,,2024-01-11T00:00:00.000Z,3
621587,HU,,2023-12-21T00:00:00.000Z,3
621587,IE,,2023-12-29T00:00:00.000Z,3
621587,IL,,2024-01-16T00:00:00.000Z,3
621587,IL,Disney+,2024-03-27T00:00:00.000Z,4
621587,IT,,2024-01-11T00:00:00.000Z,3
621587,JP,,2024-02-23T00:00:00.000Z,3
621587,KR,,2024-01-24T00:00:00.000Z,3
621587,LT,,2024-01-12T00:00:00.000Z,3
621587,MX,,2023-12-28T00:00:00.000Z,3
621587,NL,,2024-01-04T00:00:00.000Z,3
621587,NO,,2024-01-05T00:00:00.000Z,3
621587,NZ,,2024-05-01T00:00:00.000Z,4
621587,PL,,2024-01-05T00:00:00.000Z,3
621587,PR,Fine Arts,2023-11-16T00:00:00.000Z,2
621587,PR,,2024-01-16T00:00:00.000Z,4
621587,PT,,2023-12-27T00:00:00.000Z,3
621587,RO,,2023-12-08T00:00:00.000Z,3
621587,SE,,2024-01-12T00:00:00.000Z,3
621587,SG,,2023-12-07T00:00:00.000Z,3
621587,TH,,2024-01-11T00:00:00.000Z,3
621587,TR,,2024-01-05T00:00:00.000Z,3
621587,TW,,2023-11-24T00:00:00.000Z,3
621587,UA,,2024-01-04T00:00:00.000Z,3
621587,US,,2023-11-17T00:00:00.000Z,3
621587,US,,2024-01-16T00:00:00.000Z,4
621587,VN,,2023-12-29T00:00:00.000Z,3
823482,AT,,2024-03-22T00:00:00.000Z,3
823482,AU,,2024-01-01T00:00:00.000Z,3
823482,AU,,2024-04-24T00:00:00.000Z,5
823482,BE,Film Festival Ghent,2023-10-10T00:00:00.000Z,1
823482,BR,,2024-04-04T00:00:00.000Z,3
823482,CA,Toronto International Film Festival,2023-09-09T00:00:00.000Z,1
823482,CA,,2023-11-24T00:00:00.000Z,2
823482,CH,Zurich Film Festival ,2023-09-28T00:00:00.000Z,1
823482,CZ,,2024-01-11T00:00:00.000Z,3
823482,DE,Fantasy Filmfest White Nights,2024-01-27T00:00:00.000Z,1
823482,DE,,2024-03-21T00:00:00.000Z,3
823482,DK,,2024-02-29T00:00:00.000Z,3
823482,EE,Tallinn Black Nights Film Festival,2023-11-03T00:00:00.000Z,1
823482,EE,,2023-12-29T00:00:00.000Z,3
823482,ES,,2024-03-01T00:00:00.000Z,3
823482,FI,,2024-02-16T00:00:00.000Z,3
823482,FR,PIFFF Paris International Fantastic Film Festival,2023-12-06T00:00:00.000Z,1
823482,FR,,2023-12-27T00:00:00.000Z,3
823482,GB,,2023-11-10T00:00:00.000Z,3
823482,GB,,2024-03-04T00:00:00.000Z,4
823482,GB,Blu-ray & DVD,2024-02-12T00:00:00.000Z,5
823482,GR,,2024-01-11T00:00:00.000Z,3
823482,HK,,2023-12-16T00:00:00.000Z,2
823482,HK,,2024-01-04T00:00:00.000Z,3
823482,HU,,2024-01-18T00:00:00.000Z,3
