MovieId,Year,Date,Amount,Tickets,TotalAmount,TotalTickets,Rate,TheaterCount,start_date,end_date
21945,2022,2022-08-08~2022-08-14,9237556.0,37591.0,9237556.0,37591.0,0.0,73.0,2022-08-08,2022-08-14
21945,2022,2022-08-15~2022-08-21,15682949.0,64294.0,24920505.0,101885.0,0.6977379082,73.0,2022-08-15,2022-08-21
21945,2022,2022-08-22~2022-08-28,9471771.0,38603.0,34392276.0,140488.0,-0.3960465599,73.0,2022-08-22,2022-08-28
21945,2022,2022-08-29~2022-09-04,5312054.0,21621.0,39704330.0,162109.0,-0.4391699293,73.0,2022-08-29,2022-09-04
21945,2022,2022-09-05~2022-09-11,3032445.0,12336.0,42736775.0,174445.0,-0.4291388981,71.0,2022-09-05,2022-09-11
21945,2022,2022-09-12~2022-09-18,1354873.0,5560.0,44091648.0,180005.0,-0.5532077251,62.0,2022-09-12,2022-09-18
21945,2022,2022-09-19~2022-09-25,533528.0,2217.0,44625176.0,182222.0,-0.6062154903,52.0,2022-09-19,2022-09-25
21945,2022,2022-09-26~2022-10-02,322747.0,1469.0,44947923.0,183691.0,-0.3950701744,32.0,2022-09-26,2022-10-02
21945,2022,2022-10-03~2022-10-09,69015.0,275.0,45016938.0,183966.0,-0.7861637753,18.0,2022-10-03,2022-10-09
21945,2022,2022-10-10~2022-10-16,33276.0,134.0,45050214.0,184100.0,-0.517843947,7.0,2022-10-10,2022-10-16
21945,2022,2022-10-17~2022-10-23,3360.0,13.0,45053574.0,184113.0,-0.8990263253,4.0,2022-10-17,2022-10-23
21945,2022,2022-10-24~2022-10-30,12350.0,65.0,45065924.0,184178.0,2.6755952381,1.0,2022-10-24,2022-10-30
22241,2022,2022-09-05~2022-09-11,6012376.0,24989.0,6012376.0,24989.0,0.0,67.0,2022-09-05,2022-09-11
22241,2022,2022-09-12~2022-09-18,6293983.0,26147.0,12306359.0,51136.0,0.046837889,67.0,2022-09-12,2022-09-18
22241,2022,2022-09-19~2022-09-25,3874024.0,16020.0,16180383.0,67156.0,-0.3844876925,67.0,2022-09-19,2022-09-25
22241,2022,2022-09-26~2022-10-02,2155421.0,9014.0,18335804.0,76170.0,-0.4436221872,66.0,2022-09-26,2022-10-02
22241,2022,2022-10-03~2022-10-09,989823.0,4102.0,19325627.0,80272.0,-0.5407750968,63.0,2022-10-03,2022-10-09
22241,2022,2022-10-10~2022-10-16,494917.0,2022.0,19820544.0,82294.0,-0.4999944435,54.0,2022-10-10,2022-10-16
22241,2022,2022-10-17~2022-10-23,73727.0,301.0,19894271.0,82595.0,-0.8510315871,29.0,2022-10-17,2022-10-23
22241,2022,2022-10-24~2022-10-30,29195.0,122.0,19923466.0,82717.0,-0.6040120987,12.0,2022-10-24,2022-10-30
22241,2022,2022-10-31~2022-11-06,1820.0,8.0,19925286.0,82725.0,-0.9376605583,1.0,2022-10-31,2022-11-06
23147,2022,2022-11-21~2022-11-27,4651924.0,20341.0,4651924.0,20341.0,0.0,69.0,2022-11-21,2022-11-27
23147,2022,2022-11-28~2022-12-04,6979778.0,29453.0,11631702.0,49794.0,0.5004067134,69.0,2022-11-28,2022-12-04
23147,2022,2022-12-05~2022-12-11,4184068.0,17493.0,15815770.0,67287.0,-0.400544258,70.0,2022-12-05,2022-12-11
23147,2022,2022-12-12~2022-12-18,1691755.0,7126.0,17507525.0,74413.0,-0.5956674222,69.0,2022-12-12,2022-12-18
23147,2022,2022-12-19~2022-12-25,785198.0,3346.0,18292723.0,77759.0,-0.5358677823,63.0,2022-12-19,2022-12-25
23147,2022,2022-12-26~2023-01-01,309442.0,1335.0,18602165.0,79094.0,-0.6059057715,43.0,2022-12-26,2023-01-01
23147,2022,2023-01-02~2023-01-08,80612.0,342.0,18682777.0,79436.0,-0.7394923766,17.0,2023-01-02,2023-01-08
23147,2022,2023-01-09~2023-01-15,22140.0,98.0,18704917.0,79534.0,-0.7253510644000001,11.0,2023-01-09,2023-01-15
22479,2022,2022-09-26~2022-10-02,3647356.0,14969.0,3647356.0,14969.0,0.0,81.0,2022-09-26,2022-10-02
22479,2022,2022-10-03~2022-10-09,6296119.0,25806.0,9943475.0,40775.0,0.7262145510000001,81.0,2022-10-03,2022-10-09
22479,2022,2022-10-10~2022-10-16,5079162.0,20600.0,15022637.0,61375.0,-0.1932868486,81.0,2022-10-10,2022-10-16
22479,2022,2022-10-17~2022-10-23,2008018.0,8217.0,17030655.0,69592.0,-0.6046556499,80.0,2022-10-17,2022-10-23
22479,2022,2022-10-24~2022-10-30,944656.0,3895.0,17975311.0,73487.0,-0.529558002,70.0,2022-10-24,2022-10-30
22479,2022,2022-10-31~2022-11-06,316134.0,1300.0,18291445.0,74787.0,-0.6653448451,55.0,2022-10-31,2022-11-06
22479,2022,2022-11-07~2022-11-13,73148.0,327.0,18364593.0,75114.0,-0.7686171054000001,28.0,2022-11-07,2022-11-13
22479,2022,2022-11-14~2022-11-20,28132.0,129.0,18392725.0,75243.0,-0.615409854,7.0,2022-11-14,2022-11-20
22479,2022,2022-11-21~2022-11-27,1480.0,7.0,18394205.0,75250.0,-0.9473908716,2.0,2022-11-21,2022-11-27
21736,2022,2022-06-27~2022-07-03,5278525.0,21911.0,5278525.0,21911.0,0.0,62.0,2022-06-27,2022-07-03
21736,2022,2022-07-04~2022-07-10,5538056.0,23135.0,10816581.0,45046.0,0.0491673337,62.0,2022-07-04,2022-07-10
21736,2022,2022-07-11~2022-07-17,3363970.0,14108.0,14180551.0,59154.0,-0.3925720506,61.0,2022-07-11,2022-07-17
21736,2022,2022-07-18~2022-07-24,1583686.0,6784.0,15764237.0,65938.0,-0.5292211286,56.0,2022-07-18,2022-07-24
21736,2022,2022-07-25~2022-07-31,714711.0,3054.0,16478948.0,68992.0,-0.5487040992000001,43.0,2022-07-25,2022-07-31
21736,2022,2022-08-01~2022-08-07,264027.0,1123.0,16742975.0,70115.0,-0.6305821514000001,27.0,2022-08-01,2022-08-07
21736,2022,2022-08-08~2022-08-14,110101.0,468.0,16853076.0,70583.0,-0.582993406,17.0,2022-08-08,2022-08-14
21736,2022,2022-08-15~2022-08-21,29832.0,123.0,16882908.0,70706.0,-0.7290487825,7.0,2022-08-15,2022-08-21
21736,2022,2022-08-22~2022-08-28,7380.0,30.0,16890288.0,70736.0,-0.7526146420000001,2.0,2022-08-22,2022-08-28
21615,2022,2022-06-20~2022-06-26,4580905.0,18669.0,4580905.0,18669.0,0.0,69.0,2022-06-20,2022-06-26
21615,2022,2022-06-27~2022-07-03,5461821.0,22389.0,10042726.0,41058.0,0.1923017395,69.0,2022-06-27,2022-07-03
21615,2022,2022-07-04~2022-07-10,2403256.0,9782.0,12445982.0,50840.0,-0.5599899740000001,69.0,2022-07-04,2022-07-10
21615,2022,2022-07-11~2022-07-17,1244363.0,5074.0,13690345.0,55914.0,-0.4822178744,55.0,2022-07-11,2022-07-17
21615,2022,2022-07-18~2022-07-24,522854.0,2165.0,14213199.0,58079.0,-0.5798219651000001,39.0,2022-07-18,2022-07-24
21615,2022,2022-07-25~2022-07-31,180763.0,743.0,14393962.0,58822.0,-0.6542763372,22.0,2022-07-25,2022-07-31
21615,2022,2022-08-01~2022-08-07,80756.0,330.0,14474718.0,59152.0,-0.5532492822,11.0,2022-08-01,2022-08-07
21615,2022,2022-08-08~2022-08-14,78245.0,344.0,14552963.0,59496.0,-0.0310936649,7.0,2022-08-08,2022-08-14
21615,2022,2022-08-15~2022-08-21,5130.0,19.0,14558093.0,59515.0,-0.9344367052,1.0,2022-08-15,2022-08-21
21615,2022,2022-08-22~2022-08-28,1230.0,5.0,14559323.0,59520.0,-0.7602339181000001,1.0,2022-08-22,2022-08-28
21615,2022,2022-08-29~2022-09-04,,,14559323.0,59520.0,-1.0,0.0,2022-08-29,2022-09-04
21615,2022,2022-09-05~2022-09-11,,,14559323.0,59520.0,0.0,0.0,2022-09-05,2022-09-11
21615,2022,2022-09-12~2022-09-18,,,14559323.0,59520.0,0.0,0.0,2022-09-12,2022-09-18
21615,2022,2022-09-19~2022-09-25,36000.0,180.0,14595323.0,59700.0,0.0,1.0,2022-09-19,2022-09-25
21222,2022,2022-05-16~2022-05-22,3234647.0,13632.0,3234647.0,13632.0,0.0,64.0,2022-05-16,2022-05-22
21222,2022,2022-05-23~2022-05-29,3263526.0,13818.0,6498173.0,27450.0,0.0089280221,65.0,2022-05-23,2022-05-29
21222,2022,2022-05-30~2022-06-05,2334776.0,9906.0,8832949.0,37356.0,-0.2845848325,65.0,2022-05-30,2022-06-05
21222,2022,2022-06-06~2022-06-12,1118451.0,4671.0,9951400.0,42027.0,-0.5209600407,64.0,2022-06-06,2022-06-12
21222,2022,2022-06-13~2022-06-19,646056.0,2704.0,10597456.0,44731.0,-0.4223653964,51.0,2022-06-13,2022-06-19
21222,2022,2022-06-20~2022-06-26,235079.0,1018.0,10832535.0,45749.0,-0.6361321619,20.0,2022-06-20,2022-06-26
21222,2022,2022-06-27~2022-07-03,119422.0,512.0,10951957.0,46261.0,-0.4919920537,10.0,2022-06-27,2022-07-03
21222,2022,2022-07-04~2022-07-10,16400.0,70.0,10968357.0,46331.0,-0.8626718695000001,5.0,2022-07-04,2022-07-10
21222,2022,2022-07-11~2022-07-17,9490.0,36.0,10977847.0,46367.0,-0.4213414634,1.0,2022-07-11,2022-07-17
21222,2022,2022-07-18~2022-07-24,6410.0,26.0,10984257.0,46393.0,-0.3245521602,1.0,2022-07-18,2022-07-24
21222,2022,2022-07-25~2022-07-31,880.0,4.0,10985137.0,46397.0,-0.8627145086,1.0,2022-07-25,2022-07-31
21858,2022,2022-07-25~2022-07-31,5307633.0,21639.0,5307633.0,21639.0,0.0,69.0,2022-07-25,2022-07-31
21858,2022,2022-08-01~2022-08-07,2726856.0,11250.0,8034489.0,32889.0,-0.486238781,69.0,2022-08-01,2022-08-07
21858,2022,2022-08-08~2022-08-14,1000577.0,4201.0,9035066.0,37090.0,-0.6330656991,69.0,2022-08-08,2022-08-14
21858,2022,2022-08-15~2022-08-21,265920.0,1103.0,9300986.0,38193.0,-0.7342333474,42.0,2022-08-15,2022-08-21
21858,2022,2022-08-22~2022-08-28,76577.0,314.0,9377563.0,38507.0,-0.7120299338,14.0,2022-08-22,2022-08-28
21858,2022,2022-08-29~2022-09-04,12910.0,54.0,9390473.0,38561.0,-0.8314115204,2.0,2022-08-29,2022-09-04
21858,2022,2022-09-05~2022-09-11,6499.0,28.0,9396972.0,38589.0,-0.4965917893,2.0,2022-09-05,2022-09-11
21858,2022,2022-09-12~2022-09-18,0.0,0.0,9396972.0,38589.0,-1.0,1.0,2022-09-12,2022-09-18
22473,2022,2022-09-26~2022-10-02,3154777.0,13339.0,3154777.0,13339.0,0.0,65.0,2022-09-26,2022-10-02
22473,2022,2022-10-03~2022-10-09,3431531.0,14608.0,6586308.0,27947.0,0.0877253765,65.0,2022-10-03,2022-10-09
22473,2022,2022-10-10~2022-10-16,1634527.0,6886.0,8220835.0,34833.0,-0.5236741268,65.0,2022-10-10,2022-10-16
22473,2022,2022-10-17~2022-10-23,326982.0,1399.0,8547817.0,36232.0,-0.7999531363,58.0,2022-10-17,2022-10-23
22473,2022,2022-10-24~2022-10-30,79543.0,332.0,8627360.0,36564.0,-0.7567358448,28.0,2022-10-24,2022-10-30
22473,2022,2022-10-31~2022-11-06,4010.0,17.0,8631370.0,36581.0,-0.9495870158,4.0,2022-10-31,2022-11-06
22113,2022,2022-08-22~2022-08-28,3117510.0,12946.0,3117510.0,12946.0,0.0,79.0,2022-08-22,2022-08-28
22113,2022,2022-08-29~2022-09-04,3354376.0,13962.0,6471886.0,26908.0,0.075979227,79.0,2022-08-29,2022-09-04
22113,2022,2022-09-05~2022-09-11,1118332.0,4690.0,7590218.0,31598.0,-0.6666050556,79.0,2022-09-05,2022-09-11
22113,2022,2022-09-12~2022-09-18,402070.0,1679.0,7992288.0,33277.0,-0.6404734909,65.0,2022-09-12,2022-09-18
22113,2022,2022-09-19~2022-09-25,132132.0,567.0,8124420.0,33844.0,-0.6713706569,27.0,2022-09-19,2022-09-25
22113,2022,2022-09-26~2022-10-02,40811.0,182.0,8165231.0,34026.0,-0.6911346230000001,13.0,2022-09-26,2022-10-02
22113,2022,2022-10-03~2022-10-09,4235.0,19.0,8169466.0,34045.0,-0.8962289579,6.0,2022-10-03,2022-10-09
22113,2022,2022-10-10~2022-10-16,1190.0,5.0,8170656.0,34050.0,-0.7190082645,1.0,2022-10-10,2022-10-16
22113,2022,2022-10-17~2022-10-23,,,8170656.0,34050.0,-1.0,0.0,2022-10-17,2022-10-23
22113,2022,2022-10-24~2022-10-30,,,8170656.0,34050.0,0.0,0.0,2022-10-24,2022-10-30
22113,2022,2022-10-31~2022-11-06,,,8170656.0,34050.0,0.0,0.0,2022-10-31,2022-11-06
22113,2022,2022-11-07~2022-11-13,5120.0,32.0,8175776.0,34082.0,0.0,1.0,2022-11-07,2022-11-13
22113,2022,2022-11-14~2022-11-20,20000.0,142.0,8195776.0,34224.0,2.90625,2.0,2022-11-14,2022-11-20
22113,2022,2022-11-21~2022-11-27,33875.0,356.0,8229651.0,34580.0,0.6937500000000001,4.0,2022-11-21,2022-11-27
22113,2022,2022-11-28~2022-12-04,33961.0,395.0,8263612.0,34975.0,0.0025387454,5.0,2022-11-28,2022-12-04
22113,2022,2022-12-05~2022-12-11,9435.0,109.0,8273047.0,35084.0,-0.7221813256,3.0,2022-12-05,2022-12-11
22113,2022,2022-12-12~2022-12-18,1570.0,13.0,8274617.0,35097.0,-0.8335983042,1.0,2022-12-12,2022-12-18
22239,2022,2022-09-05~2022-09-11,2835303.0,11343.0,2835303.0,11343.0,0.0,24.0,2022-09-05,2022-09-11
22239,2022,2022-09-12~2022-09-18,2259748.0,8762.0,5095051.0,20105.0,-0.2029959408,24.0,2022-09-12,2022-09-18
22239,2022,2022-09-19~2022-09-25,1259909.0,4864.0,6354960.0,24969.0,-0.442455973,24.0,2022-09-19,2022-09-25
22239,2022,2022-09-26~2022-10-02,614220.0,2357.0,6969180.0,27326.0,-0.5124886004,22.0,2022-09-26,2022-10-02
22239,2022,2022-10-03~2022-10-09,634802.0,2284.0,7603982.0,29610.0,0.0335091661,20.0,2022-10-03,2022-10-09
22239,2022,2022-10-10~2022-10-16,294637.0,1104.0,7898619.0,30714.0,-0.5358600004,20.0,2022-10-10,2022-10-16
22239,2022,2022-10-17~2022-10-23,81823.0,313.0,7980442.0,31027.0,-0.7222921765,13.0,2022-10-17,2022-10-23
22239,2022,2022-10-24~2022-10-30,84981.0,339.0,8065423.0,31366.0,0.0385955049,9.0,2022-10-24,2022-10-30
22239,2022,2022-10-31~2022-11-06,20178.0,80.0,8085601.0,31446.0,-0.7625586896000001,3.0,2022-10-31,2022-11-06
22239,2022,2022-11-07~2022-11-13,7344.0,30.0,8092945.0,31476.0,-0.6360392507,2.0,2022-11-07,2022-11-13
22239,2022,2022-11-14~2022-11-20,6375.0,27.0,8099320.0,31503.0,-0.1319444444,1.0,2022-11-14,2022-11-20
22239,2022,2022-11-21~2022-11-27,6295.0,24.0,8105615.0,31527.0,-0.0125490196,1.0,2022-11-21,2022-11-27
22239,2022,2022-11-28~2022-12-04,2585.0,10.0,8108200.0,31537.0,-0.5893566322,1.0,2022-11-28,2022-12-04
22239,2022,2022-12-05~2022-12-11,20325.0,90.0,8128525.0,31627.0,6.8626692456,2.0,2022-12-05,2022-12-11
22239,2022,2022-12-12~2022-12-18,810.0,3.0,8129335.0,31630.0,-0.9601476015,1.0,2022-12-12,2022-12-18
22239,2022,2022-12-19~2022-12-25,,,8129335.0,31630.0,-1.0,0.0,2022-12-19,2022-12-25
22239,2022,2022-12-26~2023-01-01,,,8129335.0,31630.0,0.0,0.0,2022-12-26,2023-01-01
22239,2022,2023-01-02~2023-01-08,,,8129335.0,31630.0,0.0,0.0,2023-01-02,2023-01-08
22239,2022,2023-01-09~2023-01-15,,,8129335.0,31630.0,0.0,0.0,2023-01-09,2023-01-15
22239,2022,2023-01-16~2023-01-22,,,8129335.0,31630.0,0.0,0.0,2023-01-16,2023-01-22
22239,2022,2023-01-23~2023-01-29,,,8129335.0,31630.0,0.0,0.0,2023-01-23,2023-01-29
22239,2022,2023-01-30~2023-02-05,,,8129335.0,31630.0,0.0,0.0,2023-01-30,2023-02-05
22239,2022,2023-02-06~2023-02-12,,,8129335.0,31630.0,0.0,0.0,2023-02-06,2023-02-12
22239,2022,2023-02-13~2023-02-19,,,8129335.0,31630.0,0.0,0.0,2023-02-13,2023-02-19
22239,2022,2023-02-20~2023-02-26,,,8129335.0,31630.0,0.0,0.0,2023-02-20,2023-02-26
22239,2022,2023-02-27~2023-03-05,,,8129335.0,31630.0,0.0,0.0,2023-02-27,2023-03-05
22239,2022,2023-03-06~2023-03-12,,,8129335.0,31630.0,0.0,0.0,2023-03-06,2023-03-12
22239,2022,2023-03-13~2023-03-19,,,8129335.0,31630.0,0.0,0.0,2023-03-13,2023-03-19
22239,2022,2023-03-20~2023-03-26,,,8129335.0,31630.0,0.0,0.0,2023-03-20,2023-03-26
22239,2022,2023-03-27~2023-04-02,,,8129335.0,31630.0,0.0,0.0,2023-03-27,2023-04-02
22239,2022,2023-04-03~2023-04-09,620.0,3.0,8129955.0,31633.0,0.0,2.0,2023-04-03,2023-04-09
22239,2022,2023-04-10~2023-04-16,570.0,3.0,8130525.0,31636.0,-0.0806451613,2.0,2023-04-10,2023-04-16
22239,2022,2023-04-17~2023-04-23,1240.0,6.0,8131765.0,31642.0,1.1754385965,2.0,2023-04-17,2023-04-23
22239,2022,2023-04-24~2023-04-30,1675.0,9.0,8133440.0,31651.0,0.3508064516,2.0,2023-04-24,2023-04-30
22239,2022,2023-05-01~2023-05-07,,,8133440.0,31651.0,-1.0,0.0,2023-05-01,2023-05-07
22239,2022,2023-05-08~2023-05-14,,,8133440.0,31651.0,0.0,0.0,2023-05-08,2023-05-14
22239,2022,2023-05-15~2023-05-21,,,8133440.0,31651.0,0.0,0.0,2023-05-15,2023-05-21
22239,2022,2023-05-22~2023-05-28,,,8133440.0,31651.0,0.0,0.0,2023-05-22,2023-05-28
22239,2022,2023-05-29~2023-06-04,,,8133440.0,31651.0,0.0,0.0,2023-05-29,2023-06-04
22239,2022,2023-06-05~2023-06-11,,,8133440.0,31651.0,0.0,0.0,2023-06-05,2023-06-11
22239,2022,2023-06-12~2023-06-18,,,8133440.0,31651.0,0.0,0.0,2023-06-12,2023-06-18
22239,2022,2023-06-19~2023-06-25,,,8133440.0,31651.0,0.0,0.0,2023-06-19,2023-06-25
22239,2022,2023-06-26~2023-07-02,,,8133440.0,31651.0,0.0,0.0,2023-06-26,2023-07-02
22239,2022,2023-07-03~2023-07-09,,,8133440.0,31651.0,0.0,0.0,2023-07-03,2023-07-09
22239,2022,2023-07-10~2023-07-16,,,8133440.0,31651.0,0.0,0.0,2023-07-10,2023-07-16
22239,2022,2023-07-17~2023-07-23,,,8133440.0,31651.0,0.0,0.0,2023-07-17,2023-07-23
22239,2022,2023-07-24~2023-07-30,,,8133440.0,31651.0,0.0,0.0,2023-07-24,2023-07-30
22239,2022,2023-07-31~2023-08-06,,,8133440.0,31651.0,0.0,0.0,2023-07-31,2023-08-06
22239,2022,2023-08-07~2023-08-13,,,8133440.0,31651.0,0.0,0.0,2023-08-07,2023-08-13
22239,2022,2023-08-14~2023-08-20,,,8133440.0,31651.0,0.0,0.0,2023-08-14,2023-08-20
22239,2022,2023-08-21~2023-08-27,,,8133440.0,31651.0,0.0,0.0,2023-08-21,2023-08-27
22239,2022,2023-08-28~2023-09-03,,,8133440.0,31651.0,0.0,0.0,2023-08-28,2023-09-03
22239,2022,2023-09-04~2023-09-10,16060.0,73.0,8149500.0,31724.0,0.0,1.0,2023-09-04,2023-09-10
22239,2022,2023-09-11~2023-09-17,132940.0,391.0,8282440.0,32115.0,7.2777085928,1.0,2023-09-11,2023-09-17
21763,2022,2022-07-11~2022-07-17,1897763.0,7644.0,1897763.0,7644.0,0.0,57.0,2022-07-11,2022-07-17
21763,2022,2022-07-18~2022-07-24,2427504.0,9834.0,4325267.0,17478.0,0.2791397029,57.0,2022-07-18,2022-07-24
21763,2022,2022-07-25~2022-07-31,1343010.0,5369.0,5668277.0,22847.0,-0.4467527139,57.0,2022-07-25,2022-07-31
21763,2022,2022-08-01~2022-08-07,690858.0,2779.0,6359135.0,25626.0,-0.4855898318,44.0,2022-08-01,2022-08-07
21763,2022,2022-08-08~2022-08-14,312149.0,1274.0,6671284.0,26900.0,-0.5481719832,25.0,2022-08-08,2022-08-14
21763,2022,2022-08-15~2022-08-21,202418.0,811.0,6873702.0,27711.0,-0.351534043,12.0,2022-08-15,2022-08-21
21763,2022,2022-08-22~2022-08-28,82965.0,346.0,6956667.0,28057.0,-0.5901303244,8.0,2022-08-22,2022-08-28
21763,2022,2022-08-29~2022-09-04,43130.0,182.0,6999797.0,28239.0,-0.4801422287,6.0,2022-08-29,2022-09-04
21763,2022,2022-09-05~2022-09-11,20850.0,82.0,7020647.0,28321.0,-0.5165777881,4.0,2022-09-05,2022-09-11
21763,2022,2022-09-12~2022-09-18,7100.0,30.0,7027747.0,28351.0,-0.6594724221,2.0,2022-09-12,2022-09-18
21763,2022,2022-09-19~2022-09-25,3655.0,15.0,7031402.0,28366.0,-0.4852112676,1.0,2022-09-19,2022-09-25
21763,2022,2022-09-26~2022-10-02,,,7031402.0,28366.0,-1.0,0.0,2022-09-26,2022-10-02
21763,2022,2022-10-03~2022-10-09,,,7031402.0,28366.0,0.0,0.0,2022-10-03,2022-10-09
21763,2022,2022-10-10~2022-10-16,,,7031402.0,28366.0,0.0,0.0,2022-10-10,2022-10-16
21763,2022,2022-10-17~2022-10-23,,,7031402.0,28366.0,0.0,0.0,2022-10-17,2022-10-23
21763,2022,2022-10-24~2022-10-30,,,7031402.0,28366.0,0.0,0.0,2022-10-24,2022-10-30
21763,2022,2022-10-31~2022-11-06,,,7031402.0,28366.0,0.0,0.0,2022-10-31,2022-11-06
21763,2022,2022-11-07~2022-11-13,,,7031402.0,28366.0,0.0,0.0,2022-11-07,2022-11-13
21763,2022,2022-11-14~2022-11-20,,,7031402.0,28366.0,0.0,0.0,2022-11-14,2022-11-20
21763,2022,2022-11-21~2022-11-27,,,7031402.0,28366.0,0.0,0.0,2022-11-21,2022-11-27
21763,2022,2022-11-28~2022-12-04,,,7031402.0,28366.0,0.0,0.0,2022-11-28,2022-12-04
21763,2022,2022-12-05~2022-12-11,,,7031402.0,28366.0,0.0,0.0,2022-12-05,2022-12-11
21763,2022,2022-12-12~2022-12-18,,,7031402.0,28366.0,0.0,0.0,2022-12-12,2022-12-18
21763,2022,2022-12-19~2022-12-25,,,7031402.0,28366.0,0.0,0.0,2022-12-19,2022-12-25
21763,2022,2022-12-26~2023-01-01,,,7031402.0,28366.0,0.0,0.0,2022-12-26,2023-01-01
21763,2022,2023-01-02~2023-01-08,,,7031402.0,28366.0,0.0,0.0,2023-01-02,2023-01-08
21763,2022,2023-01-09~2023-01-15,,,7031402.0,28366.0,0.0,0.0,2023-01-09,2023-01-15
21763,2022,2023-01-16~2023-01-22,,,7031402.0,28366.0,0.0,0.0,2023-01-16,2023-01-22
21763,2022,2023-01-23~2023-01-29,,,7031402.0,28366.0,0.0,0.0,2023-01-23,2023-01-29
21763,2022,2023-01-30~2023-02-05,,,7031402.0,28366.0,0.0,0.0,2023-01-30,2023-02-05
21763,2022,2023-02-06~2023-02-12,,,7031402.0,28366.0,0.0,0.0,2023-02-06,2023-02-12
21763,2022,2023-02-13~2023-02-19,,,7031402.0,28366.0,0.0,0.0,2023-02-13,2023-02-19
21763,2022,2023-02-20~2023-02-26,,,7031402.0,28366.0,0.0,0.0,2023-02-20,2023-02-26
21763,2022,2023-02-27~2023-03-05,,,7031402.0,28366.0,0.0,0.0,2023-02-27,2023-03-05
21763,2022,2023-03-06~2023-03-12,,,7031402.0,28366.0,0.0,0.0,2023-03-06,2023-03-12
21763,2022,2023-03-13~2023-03-19,,,7031402.0,28366.0,0.0,0.0,2023-03-13,2023-03-19
21763,2022,2023-03-20~2023-03-26,,,7031402.0,28366.0,0.0,0.0,2023-03-20,2023-03-26
21763,2022,2023-03-27~2023-04-02,,,7031402.0,28366.0,0.0,0.0,2023-03-27,2023-04-02
21763,2022,2023-04-03~2023-04-09,,,7031402.0,28366.0,0.0,0.0,2023-04-03,2023-04-09
21763,2022,2023-04-10~2023-04-16,,,7031402.0,28366.0,0.0,0.0,2023-04-10,2023-04-16
21763,2022,2023-04-17~2023-04-23,,,7031402.0,28366.0,0.0,0.0,2023-04-17,2023-04-23
21763,2022,2023-04-24~2023-04-30,,,7031402.0,28366.0,0.0,0.0,2023-04-24,2023-04-30
21763,2022,2023-05-01~2023-05-07,,,7031402.0,28366.0,0.0,0.0,2023-05-01,2023-05-07
21763,2022,2023-05-08~2023-05-14,,,7031402.0,28366.0,0.0,0.0,2023-05-08,2023-05-14
21763,2022,2023-05-15~2023-05-21,,,7031402.0,28366.0,0.0,0.0,2023-05-15,2023-05-21
21763,2022,2023-05-22~2023-05-28,,,7031402.0,28366.0,0.0,0.0,2023-05-22,2023-05-28
21763,2022,2023-05-29~2023-06-04,,,7031402.0,28366.0,0.0,0.0,2023-05-29,2023-06-04
21763,2022,2023-06-05~2023-06-11,,,7031402.0,28366.0,0.0,0.0,2023-06-05,2023-06-11
21763,2022,2023-06-12~2023-06-18,,,7031402.0,28366.0,0.0,0.0,2023-06-12,2023-06-18
21763,2022,2023-06-19~2023-06-25,,,7031402.0,28366.0,0.0,0.0,2023-06-19,2023-06-25
21763,2022,2023-06-26~2023-07-02,47069.0,202.0,7078471.0,28568.0,0.0,8.0,2023-06-26,2023-07-02
21763,2022,2023-07-03~2023-07-09,49964.0,215.0,7128435.0,28783.0,0.0615054494,9.0,2023-07-03,2023-07-09
21763,2022,2023-07-10~2023-07-16,6210.0,28.0,7134645.0,28811.0,-0.8757105116,4.0,2023-07-10,2023-07-16
21763,2022,2023-07-17~2023-07-23,3490.0,13.0,7138135.0,28824.0,-0.4380032206,1.0,2023-07-17,2023-07-23
20398,2022,2022-01-24~2022-01-30,1531025.0,6524.0,1531025.0,6524.0,0.0,55.0,2022-01-24,2022-01-30
20398,2022,2022-01-31~2022-02-06,3429553.0,14438.0,4960578.0,20962.0,1.24003723,55.0,2022-01-31,2022-02-06
20398,2022,2022-02-07~2022-02-13,1092616.0,4724.0,6053194.0,25686.0,-0.6814115426,55.0,2022-02-07,2022-02-13
20398,2022,2022-02-14~2022-02-20,279074.0,1217.0,6332268.0,26903.0,-0.7445818110000001,50.0,2022-02-14,2022-02-20
20398,2022,2022-02-21~2022-02-27,36130.0,159.0,6368398.0,27062.0,-0.8705361302,18.0,2022-02-21,2022-02-27
20398,2022,2022-02-28~2022-03-06,5610.0,25.0,6374008.0,27087.0,-0.8447273734,3.0,2022-02-28,2022-03-06
22925,2022,2022-10-31~2022-11-06,2944452.0,12185.0,2944452.0,12185.0,0.0,66.0,2022-10-31,2022-11-06
22925,2022,2022-11-07~2022-11-13,1905504.0,8069.0,4849956.0,20254.0,-0.3528493587,66.0,2022-11-07,2022-11-13
22925,2022,2022-11-14~2022-11-20,835938.0,3529.0,5685894.0,23783.0,-0.5613034662,64.0,2022-11-14,2022-11-20
22925,2022,2022-11-21~2022-11-27,271720.0,1157.0,5957614.0,24940.0,-0.6749519701000001,34.0,2022-11-21,2022-11-27
22925,2022,2022-11-28~2022-12-04,67426.0,288.0,6025040.0,25228.0,-0.7518548506,12.0,2022-11-28,2022-12-04
22925,2022,2022-12-05~2022-12-11,20245.0,98.0,6045285.0,25326.0,-0.6997449055,6.0,2022-12-05,2022-12-11
